distrito,TipoVoo,Ano,MesDesc,textbox_MatrixRow_CargaEmb,textbox_MatrixRow_CargaEmb2,textbox_MatrixRow_CargaEmb5,TipoVoo1,textbox_MatrixRow_CargaEmb3,textbox_MatrixRow_CargaEmb4,textbox_MatrixRow_CargaEmb6
,,1997,Setembro,,,,Territoriais, 21 670, 19 260,  234
,,1997,Outubro,,,,Territoriais, 13 828, 12 790,  279
,,1997,Novembro,,,,Territoriais, 10 365, 10 039,  406
,,1997,Dezembro,,,,Territoriais, 11 715, 11 843,  151
,,1998,Janeiro,,,,Territoriais, 11 059, 11 478,  182
,,1998,Fevereiro,,,,Territoriais, 9 020, 9 539,  528
,,1998,Março,,,,Territoriais, 12 528, 12 178,  217
,,1998,Abril,,,,Territoriais, 17 726, 17 886,  366
,,1998,Maio,,,,Territoriais, 17 141, 17 623,  150
,,1998,Junho,,,,Territoriais, 19 624, 20 013,  117
,,1998,Julho,,,,Territoriais, 23 485, 26 476,  381
,,1998,Agosto,,,,Territoriais, 32 526, 31 996,  697
,,1998,Setembro,,,,Territoriais, 23 518, 22 666,  46
,,1998,Outubro,,,,Territoriais, 15 962, 15 104,  0
,,1998,Novembro,,,,Territoriais, 12 019, 11 639,  63
,,1998,Dezembro,,,,Territoriais, 13 131, 13 723,  212
,,1999,Janeiro,,,,Territoriais, 12 692, 12 135, 1 841
,,1999,Fevereiro,,,,Territoriais, 11 577, 11 582, 2 287
,,1999,Março,,,,Territoriais, 16 253, 16 297, 2 412
,,1999,Abril,,,,Territoriais, 19 538, 19 866,  357
,,1999,Maio,,,,Territoriais, 19 533, 20 165,  272
,,1999,Junho,,,,Territoriais, 21 980, 22 322,  685
,,1999,Julho,,,,Territoriais, 28 063, 34 065,  691
,,1999,Agosto,,,,Territoriais, 41 197, 38 047, 1 174
,,1999,Setembro,,,,Territoriais, 27 760, 24 482,  708
,,1999,Outubro,,,,Territoriais, 20 025, 17 284,  283
,,1999,Novembro,,,,Territoriais, 14 583, 15 432, 2 559
,,1999,Dezembro,,,,Territoriais, 16 175, 16 570,  738
,,2000,Janeiro,,,,Territoriais, 15 714, 15 786,  284
,,2000,Fevereiro,,,,Territoriais, 11 974, 12 502,  788
,,2000,Março,,,,Territoriais, 18 107, 17 827,  259
,,2000,Abril,,,,Territoriais, 25 046, 25 732,  937
,,2000,Maio,,,,Territoriais, 22 311, 22 641,  902
,,2000,Junho,,,,Territoriais, 23 959, 24 969,  653
,,2000,Julho,,,,Territoriais, 32 549, 36 851,  759
,,2000,Agosto,,,,Territoriais, 41 287, 39 598,  257
,,2000,Setembro,,,,Territoriais, 30 473, 26 909,  129
,,2000,Outubro,,,,Territoriais, 20 761, 19 295,  129
,,2000,Novembro,,,,Territoriais, 14 977, 15 587,  934
,,2000,Dezembro,,,,Territoriais, 17 094, 17 498, 1 495
,,2001,Janeiro,,,,Territoriais, 16 446, 16 777, 1 883
,,2001,Fevereiro,,,,Territoriais, 14 439, 15 090, 1 016
,,2001,Março,,,,Territoriais, 18 250, 17 713, 1 068
,,2001,Abril,,,,Territoriais, 27 297, 28 523,  608
,,2001,Maio,,,,Territoriais, 22 033, 23 213,  778
,,2001,Junho,,,,Territoriais, 24 270, 26 849,  408
,,2001,Julho,,,,Territoriais, 35 443, 40 415,  757
,,2001,Agosto,,,,Territoriais, 46 078, 42 933, 1 412
,,2001,Setembro,,,,Territoriais, 33 039, 29 110,  263
,,2001,Outubro,,,,Territoriais, 21 813, 20 387, 1 004
,,2001,Novembro,,,,Territoriais, 16 357, 16 962,  497
,,2001,Dezembro,,,,Territoriais, 19 663, 19 063,  970
,,2002,Janeiro,,,,Territoriais, 17 239, 18 419,  654
,,2002,Fevereiro,,,,Territoriais, 16 582, 16 858,  517
,,2002,Março,,,,Territoriais, 23 922, 24 431,  866
,,2002,Abril,,,,Territoriais, 26 129, 26 755,  729
,,2002,Maio,,,,Territoriais, 24 799, 24 411,  983
,,2002,Junho,,,,Territoriais, 26 157, 28 005,  834
,,2002,Julho,,,,Territoriais, 36 612, 41 340, 2 229
,,2002,Agosto,,,,Territoriais, 51 371, 48 161, 2 071
,,2002,Setembro,,,,Territoriais, 33 471, 29 475, 1 362
,,2002,Outubro,,,,Territoriais, 21 851, 20 563, 1 035
,,2002,Novembro,,,,Territoriais, 18 359, 18 123, 1 121
,,2002,Dezembro,,,,Territoriais, 20 184, 19 587, 1 040
,,2003,Janeiro,,,,Territoriais, 17 952, 18 362,  928
,,2003,Fevereiro,,,,Territoriais, 14 352, 15 497,  758
,,2003,Março,,,,Territoriais, 19 910, 19 616, 1 450
,,2003,Abril,,,,Territoriais, 29 296, 29 359,  811
,,2003,Maio,,,,Territoriais, 22 867, 23 523,  980
,,2003,Junho,,,,Territoriais, 26 694, 27 783,  820
,,2003,Julho,,,,Territoriais, 32 837, 38 336, 1 606
,,2003,Agosto,,,,Territoriais, 52 257, 49 720, 1 652
,,2003,Setembro,,,,Territoriais, 33 000, 29 022,  634
,,2003,Outubro,,,,Territoriais, 24 058, 22 780,  890
,,2003,Novembro,,,,Territoriais, 18 593, 18 478,  861
,,2003,Dezembro,,,,Territoriais, 21 008, 21 104, 1 031
,,2004,Janeiro,,,,Territoriais, 19 040, 19 160,  264
,,2004,Fevereiro,,,,Territoriais, 18 528, 19 015,  62
,,2004,Março,,,,Territoriais, 21 047, 21 292,  136
,,2004,Abril,,,,Territoriais, 31 325, 31 185,  0
,,2004,Maio,,,,Territoriais, 25 688, 26 246,  288
,,2004,Junho,,,,Territoriais, 23 360, 28 716,  0
,,2004,Julho,,,,Territoriais, 34 369, 42 161,  0
,,2004,Agosto,,,,Territoriais, 53 942, 48 961,  0
,,2004,Setembro,,,,Territoriais, 34 054, 30 094,  0
,,2004,Outubro,,,,Territoriais, 24 619, 22 593,  58
,,2004,Novembro,,,,Territoriais, 18 004, 18 041,  0
,,2004,Dezembro,,,,Territoriais, 21 843, 21 305,  0
,,2005,Janeiro,,,,Territoriais, 19 868, 20 726,  113
,,2005,Fevereiro,,,,Territoriais, 16 765, 17 090,  622
,,2005,Março,,,,Territoriais, 26 066, 25 682,  848
,,2005,Abril,,,,Territoriais, 25 460, 27 162,  917
,,2005,Maio,,,,Territoriais, 29 590, 28 098, 1 501
,,2005,Junho,,,,Territoriais, 27 465, 28 469,  897
,,2005,Julho,,,,Territoriais, 37 505, 43 373,  595
,,2005,Agosto,,,,Territoriais, 52 084, 48 175, 1 098
,,2005,Setembro,,,,Territoriais, 35 090, 31 074,  964
,,2005,Outubro,,,,Territoriais, 24 441, 22 650, 1 269
,,2005,Novembro,,,,Territoriais, 18 825, 18 408, 1 289
,,2005,Dezembro,,,,Territoriais, 22 094, 22 730, 1 431
,,2006,Janeiro,,,,Territoriais, 20 160, 19 834, 1 459
,,2006,Fevereiro,,,,Territoriais, 16 930, 17 965, 1 158
,,2006,Março,,,,Territoriais, 21 764, 21 054, 1 159
,,2006,Abril,,,,Territoriais, 34 167, 34 684, 1 216
,,2006,Maio,,,,Territoriais, 29 637, 29 628, 1 196
,,2006,Junho,,,,Territoriais, 28 548, 29 687,  692
,,2006,Julho,,,,Territoriais, 38 420, 45 158,  718
,,2006,Agosto,,,,Territoriais, 52 593, 49 122, 1 870
,,2006,Setembro,,,,Territoriais, 36 019, 31 439,  815
,,2006,Outubro,,,,Territoriais, 27 349, 26 221, 1 342
,,2006,Novembro,,,,Territoriais, 19 797, 19 250, 1 411
,,2006,Dezembro,,,,Territoriais, 23 032, 23 497, 1 671
,,2007,Janeiro,,,,Territoriais, 21 107, 21 187, 1 378
,,2007,Fevereiro,,,,Territoriais, 17 797, 18 421, 1 515
,,2007,Março,,,,Territoriais, 25 221, 24 620, 1 404
,,2007,Abril,,,,Territoriais, 31 151, 32 486, 1 361
,,2007,Maio,,,,Territoriais, 29 570, 28 511, 1 199
,,2007,Junho,,,,Territoriais, 29 755, 31 379,  801
,,2007,Julho,,,,Territoriais, 39 631, 45 818, 1 014
,,2007,Agosto,,,,Territoriais, 54 208, 50 878, 1 373
,,2007,Setembro,,,,Territoriais, 37 435, 32 781,  739
,,2007,Outubro,,,,Territoriais, 29 167, 28 022, 1 138
,,2007,Novembro,,,,Territoriais, 21 357, 21 132, 1 357
,,2007,Dezembro,,,,Territoriais, 23 280, 23 946, 1 339
,,2008,Janeiro,,,,Territoriais, 21 785, 21 532, 1 511
,,2008,Fevereiro,,,,Territoriais, 18 633, 18 722, 1 131
,,2008,Março,,,,Territoriais, 31 078, 30 917, 1 261
,,2008,Abril,,,,Territoriais, 24 863, 26 231, 1 065
,,2008,Maio,,,,Territoriais, 31 489, 30 344, 1 171
,,2008,Junho,,,,Territoriais, 29 256, 31 443,  812
,,2008,Julho,,,,Territoriais, 38 493, 45 147, 1 144
,,2008,Agosto,,,,Territoriais, 54 468, 50 957, 1 096
,,2008,Setembro,,,,Territoriais, 36 243, 31 503,  783
,,2008,Outubro,,,,Territoriais, 25 459, 23 726, 1 095
,,2008,Novembro,,,,Territoriais, 19 858, 19 262, 1 296
,,2008,Dezembro,,,,Territoriais, 23 109, 23 703, 1 079
,,2009,Janeiro,,,,Territoriais, 20 350, 20 218, 1 392
,,2009,Fevereiro,,,,Territoriais, 17 302, 16 956, 1 240
,,2009,Março,,,,Territoriais, 19 891, 20 519, 1 010
,,2009,Abril,,,,Territoriais, 34 492, 33 872, 1 271
,,2009,Maio,,,,Territoriais, 29 619, 29 739, 1 208
,,2009,Junho,,,,Territoriais, 30 796, 32 304, 1 250
,,2009,Julho,,,,Territoriais, 37 659, 44 962, 4 599
,,2009,Agosto,,,,Territoriais, 55 298, 50 523, 3 552
,,2009,Setembro,,,,Territoriais, 34 162, 29 008, 2 112
,,2009,Outubro,,,,Territoriais, 26 357, 24 604, 1 755
,,2009,Novembro,,,,Territoriais, 21 328, 21 526, 1 747
,,2009,Dezembro,,,,Territoriais, 24 660, 25 164, 1 782
,,2010,Janeiro,,,,Territoriais, 21 393, 21 240, 2 106
,,2010,Fevereiro,,,,Territoriais, 18 652, 18 477, 1 633
,,2010,Março,,,,Territoriais, 23 825, 22 658, 1 891
,,2010,Abril,,,,Territoriais, 29 200, 30 745, 2 811
,,2010,Maio,,,,Territoriais, 29 019, 28 541, 1 674
,,2010,Junho,,,,Territoriais, 30 993, 31 963, 1 970
,,2010,Julho,,,,Territoriais, 38 667, 45 914, 3 280
,,2010,Agosto,,,,Territoriais, 56 155, 52 116, 3 362
,,2010,Setembro,,,,Territoriais, 37 902, 32 110, 2 484
,,2010,Outubro,,,,Territoriais, 26 868, 25 481, 2 136
,,2010,Novembro,,,,Territoriais, 20 172, 20 616, 1 962
,,2010,Dezembro,,,,Territoriais, 23 764, 23 466, 1 838
,,2011,Janeiro,,,,Territoriais, 20 105, 20 526, 1 736
,,2011,Fevereiro,,,,Territoriais, 17 250, 16 990, 1 419
,,2011,Março,,,,Territoriais, 23 420, 23 373, 1 997
,,2011,Abril,,,,Territoriais, 34 585, 33 871, 2 435
,,2011,Maio,,,,Territoriais, 28 261, 29 013, 1 535
,,2011,Junho,,,,Territoriais, 31 250, 31 480, 2 289
,,2011,Julho,,,,Territoriais, 38 404, 45 398, 3 037
,,2011,Agosto,,,,Territoriais, 52 388, 49 441, 3 196
,,2011,Setembro,,,,Territoriais, 38 104, 30 180, 2 737
,,2011,Outubro,,,,Territoriais, 26 065, 25 161, 1 807
,,2011,Novembro,,,,Territoriais, 19 399, 18 786, 1 418
,,2011,Dezembro,,,,Territoriais, 20 954, 21 275, 1 637
,,2012,Janeiro,,,,Territoriais, 19 420, 19 562, 1 448
,,2012,Fevereiro,,,,Territoriais, 17 960, 17 578, 1 377
,,2012,Março,,,,Territoriais, 21 504, 22 232, 1 612
,,2012,Abril,,,,Territoriais, 26 824, 26 698, 1 045
,,2012,Maio,,,,Territoriais, 25 813, 25 758,  928
,,2012,Junho,,,,Territoriais, 27 611, 28 732, 2 275
,,2012,Julho,,,,Territoriais, 36 821, 43 459, 1 711
,,2012,Agosto,,,,Territoriais, 50 049, 47 470, 2 496
,,2012,Setembro,,,,Territoriais, 36 903, 29 887, 1 543
,,2012,Outubro,,,,Territoriais, 24 788, 23 820, 1 319
,,2012,Novembro,,,,Territoriais, 19 123, 18 365, 1 486
,,2012,Dezembro,,,,Territoriais, 20 582, 21 359, 1 039
,,2013,Janeiro,,,,Territoriais, 18 514, 18 187, 1 380
,,2013,Fevereiro,,,,Territoriais, 16 277, 16 145, 1 005
,,2013,Março,,,,Territoriais, 20 783, 19 708, 1 983
,,2013,Abril,,,,Territoriais, 24 153, 25 823, 1 996
,,2013,Maio,,,,Territoriais, 27 289, 26 278, 1 574
,,2013,Junho,,,,Territoriais, 29 172, 29 922, 1 634
,,2013,Julho,,,,Territoriais, 35 436, 42 268, 2 092
,,2013,Agosto,,,,Territoriais, 48 122, 45 019, 1 586
,,2013,Setembro,,,,Territoriais, 34 963, 28 951, 1 506
,,2013,Outubro,,,,Territoriais, 25 380, 24 423, 2 575
,,2013,Novembro,,,,Territoriais, 19 119, 18 125, 2 062
,,2013,Dezembro,,,,Territoriais, 21 171, 21 808, 2 117
,,2014,Janeiro,,,,Territoriais, 18 804, 18 326, 1 514
,,2014,Fevereiro,,,,Territoriais, 15 315, 15 078, 1 582
,,2014,Março,,,,Territoriais, 20 281, 20 146, 2 215
,,2014,Abril,,,,Territoriais, 28 451, 29 424, 2 437
,,2014,Maio,,,,Territoriais, 26 464, 25 695, 1 810
,,2014,Junho,,,,Territoriais, 31 282, 32 583, 1 604
,,2014,Julho,,,,Territoriais, 38 812, 45 668, 2 484
,,2014,Agosto,,,,Territoriais, 52 996, 48 875, 3 222
,,2014,Setembro,,,,Territoriais, 36 221, 30 359, 1 884
,,2014,Outubro,,,,Territoriais, 26 466, 25 100, 2 480
,,2014,Novembro,,,,Territoriais, 20 619, 19 986, 1 856
,,2014,Dezembro,,,,Territoriais, 23 256, 24 455, 2 005
,,2015,Janeiro,,,,Territoriais, 21 725, 21 165, 1 602
,,2015,Fevereiro,,,,Territoriais, 19 160, 18 617, 1 341
,,2015,Março,,,,Territoriais, 25 503, 25 184, 2 036
,,2015,Abril,,,,Territoriais, 38 173, 40 589, 2 762
,,2015,Maio,,,,Territoriais, 41 174, 41 578, 2 459
,,2015,Junho,,,,Territoriais, 45 574, 47 097, 3 139
,,2015,Julho,,,,Territoriais, 52 267, 60 390, 1 647
,,2015,Agosto,,,,Territoriais, 63 594, 58 926, 1 731
,,2015,Setembro,,,,Territoriais, 50 871, 43 425, 2 611
,,2015,Outubro,,,,Territoriais, 40 209, 37 501, 2 593
,,2015,Novembro,,,,Territoriais, 37 447, 35 900, 2 234
,,2015,Dezembro,,,,Territoriais, 36 108, 37 777, 2 313
,,2016,Janeiro,,,,Territoriais, 33 651, 32 396, 2 646
,,2016,Fevereiro,,,,Territoriais, 32 697, 32 505, 2 361
,,2016,Março,,,,Territoriais, 43 370, 43 232, 3 059
,,2016,Abril,,,,Territoriais, 42 020, 44 931, 2 443
,,2016,Maio,,,,Territoriais, 48 627, 48 695, 1 973
,,2016,Junho,,,,Territoriais, 53 202, 55 420, 2 443
,,2016,Julho,,,,Territoriais, 59 212, 68 003, 1 187
,,2016,Agosto,,,,Territoriais, 68 963, 64 672, 1 128
,,2016,Setembro,,,,Territoriais, 59 488, 52 016,  988
,,2016,Outubro,,,,Territoriais, 49 809, 47 450, 1 905
,,2016,Novembro,,,,Territoriais, 41 309, 39 308, 2 189
,,2016,Dezembro,,,,Territoriais, 42 656, 44 606, 1 364
,,2017,Janeiro,,,,Territoriais, 41 070, 40 447, 1 370
,,2017,Fevereiro,,,,Territoriais, 39 053, 40 161, 1 278
,,2017,Março,,,,Territoriais, 49 253, 49 324, 1 414
,,2017,Abril,,,,Territoriais, 65 021, 66 748, 1 679
,,2017,Maio,,,,Territoriais, 60 958, 59 720,  820
,,2017,Junho,,,,Territoriais, 66 918, 70 627, 1 407
,,2017,Julho,,,,Territoriais, 77 571, 87 283, 1 115
,,2017,Agosto,,,,Territoriais, 91 335, 85 258,  440
,,2017,Setembro,,,,Territoriais, 78 001, 68 107,  265
,,2017,Outubro,,,,Territoriais, 64 418, 61 811,  641
,,2017,Novembro,,,,Territoriais, 46 855, 44 070,  717
