zona_geo_h,hospedes_tipo_aloj,hospedes_anos,hospedes_mes,textbox9,textbox23,textbox25,textbox27,textbox28,textbox29
Ilha de Santa Maria,Hotelaria Tradicional,2020,Julho,  394, 4 996, 162 211,  609, 6 426, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2020,Agosto, 1 103, 4 996, 162 211, 1 479, 6 426, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2020,Setembro,  787, 4 996, 162 211, 1 077, 6 426, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2020,Outubro,  569, 4 996, 162 211,  634, 6 426, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2020,Novembro,  220, 4 996, 162 211,  236, 6 426, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2020,Dezembro,  88, 4 996, 162 211,  103, 6 426, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Janeiro,  119, 7 628, 162 211,  139, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Fevereiro,  199, 7 628, 162 211,  230, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Março,  218, 7 628, 162 211,  260, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Abril,  221, 7 628, 162 211,  265, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Maio,  269, 7 628, 162 211,  440, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Junho,  632, 7 628, 162 211,  959, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Julho, 1 342, 7 628, 162 211, 1 796, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Agosto, 1 719, 7 628, 162 211, 2 332, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Setembro, 1 301, 7 628, 162 211, 1 658, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Outubro,  752, 7 628, 162 211, 1 099, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Novembro,  530, 7 628, 162 211,  686, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2021,Dezembro,  326, 7 628, 162 211,  443, 10 307, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2022,Janeiro,  243,  537, 162 211,  359,  770, 221 409
Ilha de Santa Maria,Hotelaria Tradicional,2022,Fevereiro,  294,  537, 162 211,  411,  770, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Janeiro,-,-, 1 229,  260, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Fevereiro,-,-, 1 229,  272, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Março,-,-, 1 229,  286, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Abril,-,-, 1 229,  295, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Maio,-,-, 1 229,  269, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Junho,-,-, 1 229,  493, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Julho,-,-, 1 229,  568, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Agosto,-,-, 1 229,  674, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Setembro,-,-, 1 229,  445, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Outubro,-,-, 1 229,  195, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Novembro,-,-, 1 229,  202, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2001,Dezembro,-,-, 1 229,  181, 4 140, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Janeiro,-,-, 1 229,  195, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Fevereiro,-,-, 1 229,  247, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Março,-,-, 1 229,  268, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Abril,-,-, 1 229,  298, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Maio,-,-, 1 229,  347, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Junho,-,-, 1 229,  343, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Julho,-,-, 1 229,  511, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Agosto,-,-, 1 229,  652, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Setembro,-,-, 1 229,  371, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Outubro,-,-, 1 229,  239, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Novembro,-,-, 1 229,  291, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2002,Dezembro,-,-, 1 229,  189, 3 951, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Janeiro,-,-, 1 229,  178, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Fevereiro,-,-, 1 229,  295, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Março,-,-, 1 229,  202, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Abril,-,-, 1 229,  201, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Maio,-,-, 1 229,  352, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Junho,-,-, 1 229,  429, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Julho,-,-, 1 229,  776, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Agosto,-,-, 1 229, 2 118, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Setembro,-,-, 1 229,  730, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Outubro,-,-, 1 229,  257, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Novembro,-,-, 1 229,  245, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2003,Dezembro,-,-, 1 229,  201, 5 984, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Janeiro,  1,  54, 1 229,  278, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Fevereiro,  2,  54, 1 229,  302, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Março,-,  54, 1 229,  611, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Abril,  2,  54, 1 229,  548, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Maio,-,  54, 1 229,  298, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Junho,  3,  54, 1 229,  668, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Julho,  17,  54, 1 229, 1 224, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Agosto,  23,  54, 1 229, 2 733, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Setembro,  6,  54, 1 229, 1 259, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Outubro,-,  54, 1 229,  454, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Novembro,-,  54, 1 229,  245, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2004,Dezembro,-,  54, 1 229,  157, 8 777, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Janeiro,-,  46, 1 229,  314, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Fevereiro,-,  46, 1 229,  328, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Março,-,  46, 1 229,  340, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Abril,  1,  46, 1 229,  321, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Maio,-,  46, 1 229,  779, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Junho,-,  46, 1 229, 1 114, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Julho,  12,  46, 1 229, 1 482, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Agosto,  33,  46, 1 229, 2 820, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Setembro,-,  46, 1 229,  957, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Outubro,-,  46, 1 229,  749, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Novembro,-,  46, 1 229,  389, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2005,Dezembro,-,  46, 1 229,  214, 9 807, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Janeiro,-,  52, 1 229,  348, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Fevereiro,-,  52, 1 229,  264, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Março,-,  52, 1 229,  357, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Abril,-,  52, 1 229,  646, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Maio,-,  52, 1 229,  692, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Junho,  9,  52, 1 229,  514, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Julho,  14,  52, 1 229,  998, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Agosto,  26,  52, 1 229, 2 289, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Setembro,  2,  52, 1 229, 1 295, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Outubro,  1,  52, 1 229,  816, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Novembro,-,  52, 1 229,  419, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2006,Dezembro,-,  52, 1 229,  420, 9 058, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Janeiro,  2,  69, 1 229,  456, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Fevereiro,-,  69, 1 229,  242, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Março,  2,  69, 1 229,  465, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Abril,  4,  69, 1 229,  744, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Maio,  8,  69, 1 229,  831, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Junho,  8,  69, 1 229, 1 096, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Julho,  19,  69, 1 229, 1 634, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Agosto,  19,  69, 1 229, 3 410, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Setembro,  3,  69, 1 229, 1 120, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Outubro,  4,  69, 1 229,  728, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Novembro,-,  69, 1 229,  464, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2007,Dezembro,-,  69, 1 229,  278, 11 468, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Janeiro,-,  43, 1 229,  399, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Fevereiro,-,  43, 1 229,  475, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Março,-,  43, 1 229,  478, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Abril,  2,  43, 1 229,  416, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Maio,-,  43, 1 229,  875, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Junho,  3,  43, 1 229, 1 220, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Julho,  10,  43, 1 229, 1 539, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Agosto,  17,  43, 1 229, 3 383, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Setembro,  8,  43, 1 229, 1 114, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Outubro,  1,  43, 1 229,  565, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Novembro,  2,  43, 1 229,  398, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2008,Dezembro,-,  43, 1 229,  315, 11 177, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Janeiro,-,  18, 1 229,  386, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Fevereiro,-,  18, 1 229,  490, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Março,-,  18, 1 229,  698, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Abril,-,  18, 1 229,  488, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Maio,  4,  18, 1 229,  576, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Junho,-,  18, 1 229,  828, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Julho,-,  18, 1 229, 1 629, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Agosto,  10,  18, 1 229, 3 637, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Setembro,  2,  18, 1 229, 1 376, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Outubro,-,  18, 1 229,  468, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Novembro,  2,  18, 1 229,  408, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2009,Dezembro,-,  18, 1 229,  642, 11 626, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Janeiro,  2,  67, 1 229,  613, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Fevereiro,  4,  67, 1 229,  470, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Março,  5,  67, 1 229,  431, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Abril,-,  67, 1 229, 1 060, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Maio,  4,  67, 1 229,  675, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Junho,  3,  67, 1 229,  921, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Julho,  20,  67, 1 229, 1 988, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Agosto,  18,  67, 1 229, 2 823, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Setembro,  11,  67, 1 229, 1 346, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Outubro,-,  67, 1 229,  537, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Novembro,-,  67, 1 229,  446, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2010,Dezembro,-,  67, 1 229,  331, 11 641, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Janeiro,-,  40, 1 229,  418, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Fevereiro,-,  40, 1 229,  415, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Março,  2,  40, 1 229,  777, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Abril,-,  40, 1 229,  760, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Maio,-,  40, 1 229,  621, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Junho,  8,  40, 1 229, 1 313, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Julho,  4,  40, 1 229, 1 669, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Agosto,  17,  40, 1 229, 2 533, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Setembro,  7,  40, 1 229, 1 072, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Outubro,-,  40, 1 229,  486, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Novembro,  2,  40, 1 229,  357, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2011,Dezembro,-,  40, 1 229,  217, 10 638, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Janeiro,-,  17, 1 229,  584, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Fevereiro,-,  17, 1 229,  307, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Março,-,  17, 1 229,  595, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Abril,  2,  17, 1 229,  341, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Maio,-,  17, 1 229, 1 029, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Junho,-,  17, 1 229,  998, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Julho,  9,  17, 1 229, 1 686, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Agosto,  6,  17, 1 229, 3 288, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Setembro,-,  17, 1 229, 1 590, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Outubro,-,  17, 1 229, 1 205, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Novembro,-,  17, 1 229,  788, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2012,Dezembro,-,  17, 1 229,  255, 12 666, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Janeiro,-,  51, 1 229,  362, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Fevereiro,  1,  51, 1 229,  575, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Março,  3,  51, 1 229,  395, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Abril,-,  51, 1 229,  600, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Maio,-,  51, 1 229,  568, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Junho,  2,  51, 1 229, 1 038, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Julho,  10,  51, 1 229, 1 417, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Agosto,  25,  51, 1 229, 2 539, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Setembro,  10,  51, 1 229, 1 006, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Outubro,-,  51, 1 229,  471, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Novembro,-,  51, 1 229,  462, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2013,Dezembro,-,  51, 1 229,  381, 9 814, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Janeiro,-,  57, 1 229,  401, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Fevereiro,-,  57, 1 229,  427, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Março,-,  57, 1 229,  679, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Abril,-,  57, 1 229,  371, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Maio,-,  57, 1 229,  962, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Junho,  4,  57, 1 229, 1 000, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Julho,  15,  57, 1 229, 1 874, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Agosto,  36,  57, 1 229, 2 952, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Setembro,  2,  57, 1 229, 1 086, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Outubro,-,  57, 1 229,  647, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Novembro,-,  57, 1 229,  653, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2014,Dezembro,-,  57, 1 229,  364, 11 416, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Janeiro,-,  28, 1 229,  489, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Fevereiro,-,  28, 1 229,  674, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Março,-,  28, 1 229,  697, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Abril,-,  28, 1 229,  580, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Maio,  2,  28, 1 229,  698, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Junho,  4,  28, 1 229,  904, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Julho,  5,  28, 1 229, 1 857, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Agosto,  10,  28, 1 229, 2 729, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Setembro,  2,  28, 1 229, 1 473, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Outubro,  5,  28, 1 229,  722, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Novembro,-,  28, 1 229,  509, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2015,Dezembro,-,  28, 1 229,  337, 11 669, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Janeiro,-,  67, 1 229,  587, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Fevereiro,-,  67, 1 229,  713, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Março,  2,  67, 1 229,  885, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Abril,-,  67, 1 229,  759, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Maio,  6,  67, 1 229, 1 011, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Junho,  2,  67, 1 229,  927, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Julho,  27,  67, 1 229, 2 284, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Agosto,  14,  67, 1 229, 2 723, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Setembro,  12,  67, 1 229, 1 806, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Outubro,  4,  67, 1 229,  657, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Novembro,-,  67, 1 229,  553, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2016,Dezembro,-,  67, 1 229,  390, 13 295, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Janeiro,  4,  228, 1 229,  601, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Fevereiro,-,  228, 1 229,  731, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Março,-,  228, 1 229,  794, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Abril,  2,  228, 1 229,  585, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Maio,  12,  228, 1 229, 1 117, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Junho,  7,  228, 1 229, 1 309, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Julho,  61,  228, 1 229, 2 329, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Agosto,  82,  228, 1 229, 3 413, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Setembro,  47,  228, 1 229, 2 173, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Outubro,  13,  228, 1 229,  726, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Novembro,-,  228, 1 229,  623, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2017,Dezembro,-,  228, 1 229,  323, 14 724, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2018,Janeiro,  2,  129, 1 229,  484, 15 599, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2018,Fevereiro,  3,  129, 1 229,  669, 15 599, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2018,Março,  7,  129, 1 229,  638, 15 599, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2018,Abril,  15,  129, 1 229,  936, 15 599, 221 409
Ilha de Santa Maria,Turismo Espaço Rural,2018,Maio,  2,  129, 1 229,  911, 15 599, 221 409
