Sector2,Ano2,MesDesc2,textbox_MatrixRow_EnergiaConsumida2,Textbox11,
São Jorge,Domésticos,1996,Julho, 442 582,27 454 147
São Jorge,Domésticos,1996,Agosto, 524 424,30 902 215
São Jorge,Domésticos,1996,Setembro, 509 539,29 780 267
São Jorge,Domésticos,1996,Outubro, 503 106,29 236 892
São Jorge,Domésticos,1996,Novembro, 509 659,30 769 683
São Jorge,Domésticos,1996,Dezembro, 413 252,27 221 725
São Jorge,Domésticos,1997,Janeiro, 513 986,31 255 658
São Jorge,Domésticos,1997,Fevereiro, 483 791,27 713 715
São Jorge,Domésticos,1997,Março, 405 987,26 298 105
São Jorge,Domésticos,1997,Abril, 453 985,28 359 207
São Jorge,Domésticos,1997,Maio, 466 450,28 223 542
São Jorge,Domésticos,1997,Junho, 461 096,28 027 032
São Jorge,Domésticos,1997,Julho, 462 655,30 124 021
São Jorge,Domésticos,1997,Agosto, 512 425,31 087 075
São Jorge,Domésticos,1997,Setembro, 518 784,31 076 713
São Jorge,Domésticos,1997,Outubro, 534 228,31 450 421
São Jorge,Domésticos,1997,Novembro, 503 936,31 099 417
São Jorge,Domésticos,1997,Dezembro, 484 303,29 936 437
São Jorge,Domésticos,1998,Janeiro, 515 921,31 977 755
São Jorge,Domésticos,1998,Fevereiro, 517 589,29 614 166
São Jorge,Domésticos,1998,Março, 472 914,29 635 545
São Jorge,Domésticos,1998,Abril, 492 607,31 245 521
São Jorge,Domésticos,1998,Maio, 484 652,30 077 807
São Jorge,Domésticos,1998,Junho, 476 730,30 518 011
São Jorge,Domésticos,1998,Julho, 528 266,33 017 693
São Jorge,Domésticos,1998,Agosto, 549 663,34 031 701
São Jorge,Domésticos,1998,Setembro, 576 241,35 011 553
São Jorge,Domésticos,1998,Outubro, 593 573,35 527 480
São Jorge,Domésticos,1998,Novembro, 558 560,33 064 149
São Jorge,Domésticos,1998,Dezembro, 568 055,33 151 154
São Jorge,Domésticos,1999,Janeiro, 573 238,35 311 414
São Jorge,Domésticos,1999,Fevereiro, 463 394,31 165 699
São Jorge,Domésticos,1999,Março, 544 800,31 671 670
São Jorge,Domésticos,1999,Abril, 535 301,34 737 266
São Jorge,Domésticos,1999,Maio, 466 395,32 120 619
São Jorge,Domésticos,1999,Junho, 531 488,35 666 193
São Jorge,Domésticos,1999,Julho, 523 372,35 101 610
São Jorge,Domésticos,1999,Agosto, 556 781,38 032 300
São Jorge,Domésticos,1999,Setembro, 605 837,37 658 025
São Jorge,Domésticos,1999,Outubro, 595 649,36 333 636
São Jorge,Domésticos,1999,Novembro, 554 225,35 906 333
São Jorge,Domésticos,1999,Dezembro, 563 348,34 316 360
São Jorge,Domésticos,2000,Janeiro, 578 509,37 745 383
São Jorge,Domésticos,2000,Fevereiro, 570 909,35 688 764
São Jorge,Domésticos,2000,Março, 579 506,36 157 092
São Jorge,Domésticos,2000,Abril, 521 727,34 784 898
São Jorge,Domésticos,2000,Maio, 574 926,36 392 403
São Jorge,Domésticos,2000,Junho, 546 926,36 387 031
São Jorge,Domésticos,2000,Julho, 579 436,37 215 691
São Jorge,Domésticos,2000,Agosto, 583 105,39 389 736
São Jorge,Domésticos,2000,Setembro, 648 394,39 987 763
São Jorge,Domésticos,2000,Outubro, 634 655,39 901 853
São Jorge,Domésticos,2000,Novembro, 614 560,39 883 839
São Jorge,Domésticos,2000,Dezembro, 648 697,37 196 263
São Jorge,Domésticos,2001,Janeiro, 633 481,41 114 448
São Jorge,Domésticos,2001,Fevereiro, 618 953,36 375 553
São Jorge,Domésticos,2001,Março, 596 663,38 828 616
São Jorge,Domésticos,2001,Abril, 572 138,38 517 820
São Jorge,Domésticos,2001,Maio, 645 388,40 676 518
São Jorge,Domésticos,2001,Junho, 629 866,38 705 833
São Jorge,Domésticos,2001,Julho, 612 018,40 742 436
São Jorge,Domésticos,2001,Agosto, 631 644,43 452 761
São Jorge,Domésticos,2001,Setembro, 669 397,43 123 742
São Jorge,Domésticos,2001,Outubro, 726 123,42 460 937
São Jorge,Domésticos,2001,Novembro, 691 928,42 515 047
São Jorge,Domésticos,2001,Dezembro, 625 229,38 687 575
São Jorge,Domésticos,2002,Janeiro, 745 375,45 738 629
São Jorge,Domésticos,2002,Fevereiro, 705 169,41 778 115
São Jorge,Domésticos,2002,Março, 638 161,39 575 220
São Jorge,Domésticos,2002,Abril, 674 341,42 311 647
São Jorge,Domésticos,2002,Maio, 674 919,43 887 019
São Jorge,Domésticos,2002,Junho, 668 707,42 636 599
São Jorge,Domésticos,2002,Julho, 656 783,43 853 555
São Jorge,Domésticos,2002,Agosto, 687 999,46 996 834
São Jorge,Domésticos,2002,Setembro, 712 023,46 004 940
São Jorge,Domésticos,2002,Outubro, 760 139,45 462 633
São Jorge,Domésticos,2002,Novembro, 745 570,46 256 487
São Jorge,Domésticos,2002,Dezembro, 692 139,41 268 496
São Jorge,Domésticos,2003,Janeiro, 804 321,48 509 513
São Jorge,Domésticos,2003,Fevereiro, 726 545,45 178 475
São Jorge,Domésticos,2003,Março, 681 822,43 123 925
São Jorge,Domésticos,2003,Abril, 650 418,45 035 600
São Jorge,Domésticos,2003,Maio, 659 775,44 688 310
São Jorge,Domésticos,2003,Junho, 713 255,45 596 997
São Jorge,Domésticos,2003,Julho, 676 873,46 554 441
São Jorge,Domésticos,2003,Agosto, 695 216,47 350 669
São Jorge,Domésticos,2003,Setembro, 693 593,48 868 122
São Jorge,Domésticos,2003,Outubro, 731 310,50 041 865
São Jorge,Domésticos,2003,Novembro, 732 133,47 441 850
São Jorge,Domésticos,2003,Dezembro, 807 044,47 747 483
São Jorge,Domésticos,2004,Janeiro, 734 587,50 233 494
São Jorge,Domésticos,2004,Fevereiro, 696 396,46 510 730
São Jorge,Domésticos,2004,Março, 768 347,49 549 697
São Jorge,Domésticos,2004,Abril, 744 904,51 871 794
São Jorge,Domésticos,2004,Maio, 703 622,48 079 244
São Jorge,Domésticos,2004,Junho, 729 631,50 449 769
São Jorge,Domésticos,2004,Julho, 786 155,52 002 164
São Jorge,Domésticos,2004,Agosto, 746 753,52 824 453
São Jorge,Domésticos,2004,Setembro, 782 855,54 944 479
São Jorge,Domésticos,2004,Outubro, 725 657,55 443 159
São Jorge,Domésticos,2004,Novembro, 858 932,54 003 871
São Jorge,Domésticos,2004,Dezembro, 905 332,56 109 407
São Jorge,Domésticos,2005,Janeiro, 798 872,54 572 016
São Jorge,Domésticos,2005,Fevereiro, 807 267,52 583 650
São Jorge,Domésticos,2005,Março, 770 850,55 264 469
São Jorge,Domésticos,2005,Abril, 795 224,53 839 766
São Jorge,Domésticos,2005,Maio, 743 721,53 963 330
São Jorge,Domésticos,2005,Junho, 790 927,56 092 314
São Jorge,Domésticos,2005,Julho, 736 238,54 427 381
São Jorge,Domésticos,2005,Agosto, 784 138,59 248 674
São Jorge,Domésticos,2005,Setembro, 872 856,59 073 665
São Jorge,Domésticos,2005,Outubro, 823 651,56 926 263
São Jorge,Domésticos,2005,Novembro, 806 458,55 757 369
São Jorge,Domésticos,2005,Dezembro, 757 696,55 772 552
São Jorge,Domésticos,2006,Janeiro, 850 078,57 946 841
São Jorge,Domésticos,2006,Fevereiro, 777 812,54 166 490
São Jorge,Domésticos,2006,Março, 803 052,59 635 501
São Jorge,Domésticos,2006,Abril, 783 279,53 792 510
São Jorge,Domésticos,2006,Maio, 812 021,59 986 124
São Jorge,Domésticos,2006,Junho, 785 292,56 911 744
São Jorge,Domésticos,2006,Julho, 759 613,57 257 106
São Jorge,Domésticos,2006,Agosto, 795 098,62 710 518
São Jorge,Domésticos,2006,Setembro, 849 307,60 804 226
São Jorge,Domésticos,2006,Outubro, 827 874,61 010 211
São Jorge,Domésticos,2006,Novembro, 816 628,58 289 269
São Jorge,Domésticos,2006,Dezembro, 845 705,60 657 363
São Jorge,Domésticos,2007,Janeiro, 855 988,60 962 044
São Jorge,Domésticos,2007,Fevereiro, 784 200,58 078 610
São Jorge,Domésticos,2007,Março, 839 518,60 172 735
São Jorge,Domésticos,2007,Abril, 807 524,57 854 129
São Jorge,Domésticos,2007,Maio, 851 790,60 807 790
São Jorge,Domésticos,2007,Junho, 801 448,59 509 146
São Jorge,Domésticos,2007,Julho, 770 518,60 628 670
São Jorge,Domésticos,2007,Agosto, 826 063,64 380 839
São Jorge,Domésticos,2007,Setembro, 873 031,62 899 805
São Jorge,Domésticos,2007,Outubro, 845 833,62 861 401
São Jorge,Domésticos,2007,Novembro, 861 986,60 095 189
São Jorge,Domésticos,2007,Dezembro, 823 602,60 015 108
São Jorge,Domésticos,2008,Janeiro, 928 376,65 288 766
São Jorge,Domésticos,2008,Fevereiro, 828 822,60 548 955
São Jorge,Domésticos,2008,Março, 792 440,58 478 484
São Jorge,Domésticos,2008,Abril, 829 537,59 038 760
São Jorge,Domésticos,2008,Maio, 836 179,63 988 139
São Jorge,Domésticos,2008,Junho, 752 501,59 552 507
São Jorge,Domésticos,2008,Julho, 797 907,64 127 370
São Jorge,Domésticos,2008,Agosto, 828 172,66 155 821
São Jorge,Domésticos,2008,Setembro, 859 859,64 784 090
São Jorge,Domésticos,2008,Outubro, 899 930,67 738 226
São Jorge,Domésticos,2008,Novembro, 855 808,62 015 172
São Jorge,Domésticos,2008,Dezembro, 835 736,61 985 825
São Jorge,Domésticos,2009,Janeiro, 931 917,65 185 488
São Jorge,Domésticos,2009,Fevereiro, 792 580,58 131 616
São Jorge,Domésticos,2009,Março, 843 750,61 426 683
São Jorge,Domésticos,2009,Abril, 885 338,62 782 565
São Jorge,Domésticos,2009,Maio, 829 758,61 219 909
São Jorge,Domésticos,2009,Junho, 772 753,60 028 950
São Jorge,Domésticos,2009,Julho, 811 474,64 563 236
São Jorge,Domésticos,2009,Agosto, 843 085,64 588 539
São Jorge,Domésticos,2009,Setembro, 875 533,66 558 532
São Jorge,Domésticos,2009,Outubro, 879 439,66 618 130
São Jorge,Domésticos,2009,Novembro, 834 374,61 621 589
São Jorge,Domésticos,2009,Dezembro, 910 690,64 022 070
São Jorge,Domésticos,2010,Janeiro, 965 474,65 790 155
São Jorge,Domésticos,2010,Fevereiro, 851 982,60 277 859
São Jorge,Domésticos,2010,Março, 960 456,64 143 707
São Jorge,Domésticos,2010,Abril,1 010 419,64 715 359
São Jorge,Domésticos,2010,Maio, 865 446,63 116 383
São Jorge,Domésticos,2010,Junho, 889 573,63 081 945
São Jorge,Domésticos,2010,Julho, 838 584,66 244 799
São Jorge,Domésticos,2010,Agosto, 862 236,66 974 884
São Jorge,Domésticos,2010,Setembro, 921 165,69 096 436
São Jorge,Domésticos,2010,Outubro, 906 756,67 613 265
São Jorge,Domésticos,2010,Novembro, 863 633,63 258 867
São Jorge,Domésticos,2010,Dezembro, 888 924,64 328 027
São Jorge,Domésticos,2011,Janeiro, 952 456,66 036 782
São Jorge,Domésticos,2011,Fevereiro, 857 345,60 873 759
São Jorge,Domésticos,2011,Março, 967 564,65 375 540
São Jorge,Domésticos,2011,Abril, 857 297,61 009 283
São Jorge,Domésticos,2011,Maio, 868 893,63 639 402
São Jorge,Domésticos,2011,Junho, 811 872,62 205 387
São Jorge,Domésticos,2011,Julho, 787 317,63 616 353
São Jorge,Domésticos,2011,Agosto, 842 796,68 592 305
São Jorge,Domésticos,2011,Setembro, 963 534,68 959 235
São Jorge,Domésticos,2011,Outubro, 907 916,65 613 736
São Jorge,Domésticos,2011,Novembro, 873 345,62 041 513
São Jorge,Domésticos,2011,Dezembro, 921 848,62 793 703
São Jorge,Domésticos,2012,Janeiro, 847 400,60 722 083
São Jorge,Domésticos,2012,Fevereiro, 827 697,59 021 581
São Jorge,Domésticos,2012,Março, 858 469,61 373 319
São Jorge,Domésticos,2012,Abril, 837 950,59 236 997
São Jorge,Domésticos,2012,Maio, 838 976,61 557 107
São Jorge,Domésticos,2012,Junho, 777 586,58 938 212
São Jorge,Domésticos,2012,Julho, 804 346,62 223 383
São Jorge,Domésticos,2012,Agosto, 837 614,64 312 825
São Jorge,Domésticos,2012,Setembro, 880 353,62 545 816
São Jorge,Domésticos,2012,Outubro, 851 030,62 948 476
São Jorge,Domésticos,2012,Novembro, 886 641,60 785 941
São Jorge,Domésticos,2012,Dezembro, 766 629,57 672 082
São Jorge,Domésticos,2013,Janeiro, 919 525,63 277 051
São Jorge,Domésticos,2013,Fevereiro, 822 675,55 971 285
São Jorge,Domésticos,2013,Março, 785 326,56 078 391
São Jorge,Domésticos,2013,Abril, 842 119,58 509 340
São Jorge,Domésticos,2013,Maio, 853 311,60 536 589
São Jorge,Domésticos,2013,Junho, 780 160,57 530 854
São Jorge,Domésticos,2013,Julho, 738 889,60 384 726
São Jorge,Domésticos,2013,Agosto, 849 319,63 984 695
São Jorge,Domésticos,2013,Setembro, 828 072,61 942 347
São Jorge,Domésticos,2013,Outubro, 845 477,63 447 905
São Jorge,Domésticos,2013,Novembro, 870 489,60 655 545
São Jorge,Domésticos,2013,Dezembro, 760 616,57 349 266
São Jorge,Domésticos,2014,Janeiro, 900 230,62 768 667
São Jorge,Domésticos,2014,Fevereiro, 806 103,55 987 049
São Jorge,Domésticos,2014,Março, 772 244,57 779 921
São Jorge,Domésticos,2014,Abril, 763 123,55 844 612
São Jorge,Domésticos,2014,Maio, 837 469,60 704 145
São Jorge,Domésticos,2014,Junho, 743 047,57 447 463
São Jorge,Domésticos,2014,Julho, 802 085,61 906 945
São Jorge,Domésticos,2014,Agosto, 790 690,64 553 123
São Jorge,Domésticos,2014,Setembro, 837 993,61 442 558
São Jorge,Domésticos,2014,Outubro, 842 987,63 669 742
São Jorge,Domésticos,2014,Novembro, 830 659,58 141 037
São Jorge,Domésticos,2014,Dezembro, 783 999,58 102 034
São Jorge,Domésticos,2015,Janeiro, 890 854,61 258 722
São Jorge,Domésticos,2015,Fevereiro, 792 635,55 814 212
São Jorge,Domésticos,2015,Março, 783 340,58 129 297
São Jorge,Domésticos,2015,Abril, 787 483,57 900 468
São Jorge,Domésticos,2015,Maio, 772 822,58 373 792
São Jorge,Domésticos,2015,Junho, 721 404,57 864 851
São Jorge,Domésticos,2015,Julho, 775 891,64 561 727
São Jorge,Domésticos,2015,Agosto, 825 937,64 187 207
São Jorge,Domésticos,2015,Setembro, 829 690,63 051 011
São Jorge,Domésticos,2015,Outubro, 845 812,63 330 755
São Jorge,Domésticos,2015,Novembro, 788 288,57 578 807
São Jorge,Domésticos,2015,Dezembro, 809 885,59 643 691
São Jorge,Domésticos,2016,Janeiro, 866 846,61 454 464
São Jorge,Domésticos,2016,Fevereiro, 774 658,57 197 919
São Jorge,Domésticos,2016,Março, 816 585,60 195 383
São Jorge,Domésticos,2016,Abril, 794 167,58 961 560
São Jorge,Domésticos,2016,Maio, 798 645,59 639 326
São Jorge,Domésticos,2016,Junho, 718 114,58 436 442
São Jorge,Domésticos,2016,Julho, 732 101,61 585 164
São Jorge,Domésticos,2016,Agosto, 798 482,67 287 854
São Jorge,Domésticos,2016,Setembro, 867 257,66 001 018
São Jorge,Domésticos,2016,Outubro, 803 999,62 021 627
São Jorge,Domésticos,2016,Novembro, 805 958,59 759 041
São Jorge,Domésticos,2016,Dezembro, 788 496,59 553 666
São Jorge,Domésticos,2017,Janeiro, 823 144,60 253 322
São Jorge,Domésticos,2017,Fevereiro, 773 343,55 580 363
São Jorge,Domésticos,2017,Março, 808 632,60 674 024
São Jorge,Domésticos,2017,Abril, 752 888,57 029 118
São Jorge,Domésticos,2017,Maio, 793 412,60 334 366
São Jorge,Domésticos,2017,Junho, 739 216,59 650 780
São Jorge,Domésticos,2017,Julho, 765 081,62 865 405
São Jorge,Domésticos,2017,Agosto, 775 385,65 738 626
São Jorge,Domésticos,2017,Setembro, 845 238,65 566 267
São Jorge,Domésticos,2017,Outubro, 838 709,64 859 637
São Jorge,Domésticos,2017,Novembro, 824 116,61 714 616
São Jorge,Domésticos,2017,Dezembro, 813 548,60 316 275
São Jorge,Domésticos,2018,Janeiro, 845 984,61 892 639
São Jorge,Domésticos,2018,Fevereiro, 792 407,57 284 013
São Jorge,Domésticos,2018,Março, 756 063,58 371 626
São Jorge,Domésticos,2018,Abril, 785 092,58 115 592
São Jorge,Domésticos,2018,Maio, 812 502,61 674 091
São Jorge,Domésticos,2018,Junho, 739 287,62 359 743
São Jorge,Domésticos,2018,Julho, 715 140,62 922 511
São Jorge,Domésticos,2018,Agosto, 813 736,68 267 126
São Jorge,Domésticos,2018,Setembro, 833 727,66 252 442
São Jorge,Domésticos,2018,Outubro, 834 100,65 343 262
São Jorge,Domésticos,2018,Novembro, 846 770,62 090 272
São Jorge,Domésticos,2018,Dezembro, 759 640,59 704 301
São Jorge,Domésticos,2019,Janeiro, 851 138,62 986 372
São Jorge,Domésticos,2019,Fevereiro, 795 239,57 916 952
São Jorge,Domésticos,2019,Março, 787 169,59 965 924
São Jorge,Domésticos,2019,Abril, 739 156,57 997 435
São Jorge,Domésticos,2019,Maio, 845 942,63 683 092
São Jorge,Domésticos,2019,Junho, 711 228,58 817 085
São Jorge,Domésticos,2019,Julho, 718 664,63 436 050
São Jorge,Domésticos,2019,Agosto, 812 823,67 053 576
São Jorge,Domésticos,2019,Setembro, 825 056,64 583 071
São Jorge,Domésticos,2019,Outubro, 832 057,65 857 111
São Jorge,Domésticos,2019,Novembro, 847 442,62 522 084
São Jorge,Domésticos,2019,Dezembro, 743 071,58 558 551
São Jorge,Domésticos,2020,Janeiro, 894 626,64 863 063
São Jorge,Domésticos,2020,Fevereiro, 805 811,58 599 782
São Jorge,Domésticos,2020,Março, 799 031,59 012 076
São Jorge,Domésticos,2020,Abril, 824 152,56 228 180
São Jorge,Domésticos,2020,Maio, 791 507,54 893 665
São Jorge,Domésticos,2020,Junho, 809 427,54 907 212
São Jorge,Domésticos,2020,Julho, 846 675,60 636 649
São Jorge,Domésticos,2020,Agosto, 833 545,63 636 879
São Jorge,Domésticos,2020,Setembro, 843 838,62 719 025
São Jorge,Domésticos,2020,Outubro, 856 075,63 545 146
São Jorge,Domésticos,2020,Novembro, 817 857,59 070 853
São Jorge,Domésticos,2020,Dezembro, 892 538,61 298 623
São Jorge,Domésticos,2021,Janeiro, 908 840,59 170 216
São Jorge,Domésticos,2021,Fevereiro, 864 644,60 702 105
São Jorge,Domésticos,2021,Março, 953 734,59 289 288
São Jorge,Domésticos,2021,Abril, 979 654,65 800 669
São Jorge,Domésticos,2021,Maio, 874 638,60 367 200
São Jorge,Domésticos,2021,Junho, 872 508,62 355 343
São Jorge,Domésticos,2021,Julho, 830 254,63 954 339
São Jorge,Domésticos,2021,Agosto, 892 746,67 931 496
São Jorge,Domésticos,2021,Setembro, 938 991,67 372 094
São Jorge,Domésticos,2021,Outubro, 945 188,67 412 720
São Jorge,Domésticos,2021,Novembro, 913 023,62 903 160
São Jorge,Domésticos,2021,Dezembro, 953 216,64 180 407
São Jorge,Domésticos,2022,Janeiro, 918 509,62 371 967
São Jorge,Domésticos,2022,Fevereiro, 938 334,59 725 103
São Jorge,Domésticos,2022,Março, 987 297,64 329 620
São Jorge,Iluminação Pública,1987,Janeiro,0,0
São Jorge,Iluminação Pública,1987,Fevereiro,0,0
São Jorge,Iluminação Pública,1987,Março,0,0
São Jorge,Iluminação Pública,1987,Abril,0,0
São Jorge,Iluminação Pública,1987,Maio,0,0
São Jorge,Iluminação Pública,1987,Junho,0,0
São Jorge,Iluminação Pública,1987,Julho,0,0
São Jorge,Iluminação Pública,1987,Agosto,0,0
São Jorge,Iluminação Pública,1987,Setembro,0,0
São Jorge,Iluminação Pública,1987,Outubro,0,0
São Jorge,Iluminação Pública,1987,Novembro,0,0
São Jorge,Iluminação Pública,1987,Dezembro,0,0
São Jorge,Iluminação Pública,1988,Janeiro,0,0
São Jorge,Iluminação Pública,1988,Fevereiro,0,0
São Jorge,Iluminação Pública,1988,Março,0,0
São Jorge,Iluminação Pública,1988,Abril,0,0
São Jorge,Iluminação Pública,1988,Maio,0,0
São Jorge,Iluminação Pública,1988,Junho,0,0
São Jorge,Iluminação Pública,1988,Julho,0,0
São Jorge,Iluminação Pública,1988,Agosto,0,0
São Jorge,Iluminação Pública,1988,Setembro,0,0
São Jorge,Iluminação Pública,1988,Outubro,0,0
São Jorge,Iluminação Pública,1988,Novembro,0,0
São Jorge,Iluminação Pública,1988,Dezembro,0,0
São Jorge,Iluminação Pública,1989,Janeiro,0,0
São Jorge,Iluminação Pública,1989,Fevereiro,0,0
São Jorge,Iluminação Pública,1989,Março,0,0
São Jorge,Iluminação Pública,1989,Abril,0,0
São Jorge,Iluminação Pública,1989,Maio,0,0
São Jorge,Iluminação Pública,1989,Junho,0,0
São Jorge,Iluminação Pública,1989,Julho,0,0
São Jorge,Iluminação Pública,1989,Agosto,0,0
São Jorge,Iluminação Pública,1989,Setembro,0,0
São Jorge,Iluminação Pública,1989,Outubro,0,0
São Jorge,Iluminação Pública,1989,Novembro,0,0
São Jorge,Iluminação Pública,1989,Dezembro,0,0
São Jorge,Iluminação Pública,1990,Janeiro,0,0
São Jorge,Iluminação Pública,1990,Fevereiro,0,0
São Jorge,Iluminação Pública,1990,Março,0,0
São Jorge,Iluminação Pública,1990,Abril,0,0
São Jorge,Iluminação Pública,1990,Maio,0,0
São Jorge,Iluminação Pública,1990,Junho,0,0
São Jorge,Iluminação Pública,1990,Julho,0,0
São Jorge,Iluminação Pública,1990,Agosto,0,0
São Jorge,Iluminação Pública,1990,Setembro,0,0
São Jorge,Iluminação Pública,1990,Outubro,0,0
